#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:aligned" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:aligned" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    Japan/SZ-NIG-Y223038/2022=2022,
#VNM/OUCRU-NHTD3617/2022=2022,
#KEN/C120125/2022=2022,
#Switzerland/GE-HUG-40509532/2023=2023,
#England/QEUH-326BE15A/2023=2023,
#USA/VI-CDC-2-6875014/2023=2023,
#Switzerland/BS-UHB-USB_2023_01_30_f6430886/2023=2023,
#THA/CONI-3921/2022=2022,
#USA/AK-USAFSAM-S21082/2023=2023,
#BHR/660304023/2022=2022,
#USA/UT-CDC-VSX-A079256/2023=2023,
#Canisfamiliaris/NAM/1256/2022=2022,
#NZL/22CH0368/2022=2022,
#USA/CA-CDC-STM-NBU4XHDMV/2022=2022,
#THA/CONI-3908/2022=2022,
#USA/NC-CDC-LC0895050/2022=2022,
#IRQ/BG-USAFSAM-S20950/2022=2022,
#CHN/CPL-12-52/2022=2022,
#USA/LA-CDC-QDX41868225/2022=2022,
#Japan/SZ-NIG-Y222450/2022=2022,
#BEL/HT-USAFSAM-S20836/2022=2022,
#LAO/LOMWRU-0853/2022=2022,
#KEN/SS11283/2022=2022,
#England/BRBR-32657988/2022=2022,
#SYC/SS10817/2022=2022,
#LAO/LOMWRU-0868/2022=2022,
#LAO/LOMWRU-0651/2022=2022,
#THA/CONI-3889/2022=2022,
#NZL/20CV0055/2020=2020,
#USA/VA-VTVAS3-GSC23203/2021=2021,
#OX352506=2506,
#Switzerland/BE-SRO-5000138287/2022=2022,
#Liechtenstein/FL-Risch-0926R13825/2022=2022,
#TWN/KMUH-33/2022=2022,
#Liechtenstein/FL-Risch-1219R15476/2022=2022,
#England/LSPA-325E464E/2022=2022,
#BHR/390105767/2022=2022,
#Japan/PG-250552/2022=2022,
#Switzerland/SG-Risch-1012R14178/2022=2022,
#USA/MN-CDC-QDX42000672/2022=2022,
#Liechtenstein/FL-Risch-0923R13838/2022=2022,
#OX451126=2022,
#LBY/59772-19/2022=2022,
#Switzerland/ZH-ETHZ-38004464/2022=2022,
#England/MILK-800BDA/2020=2020,
#England/BRBR-326ECF59/2023=2023,
#OX450918=2022,
#KEN/SS11076/2022=2022,
#BRA/DF-NXBS126GENOV827515027588/2021=2021,
#USA/NE-CDC-LC0925904/2022=2022                
#                                    <taxa id="TaxonSet.aligned supershort 100" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned supershort 100"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:aligned" name="distribution" x="@birthRate.t:aligned">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:aligned" name="distribution">
#            <parameter id="clockRate.c:aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned supershort 100" id="treeLikelihood.aligned supershort 100" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned">
#            <siteModel id="SiteModel.s:aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned" id="StrictClock.c:aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	clockRate
1569000	-264520.1117831723	-264012.8296034775	-507.28217969477134	-264012.8296034775	34810.68345256868	531854.7895619831	-507.28217969477134	7.301660802244491E-5	Infinity
1570000	-264563.94127713155	-264012.8296034775	-551.1116736540386	-264012.8296034775	87451.04816160069	1345244.5490787304	-551.1116736540386	4.093839480484487E-5	Infinity
1571000	-264593.0471936494	-264012.8296034775	-580.2175901719032	-264012.8296034775	144711.2827683841	2446521.7740512434	-580.2175901719032	2.323209247330712E-5	Infinity
1572000	-264572.54042471614	-264012.8296034775	-559.7108212386563	-264012.8296034775	116952.27039680377	1622027.5504823446	-559.7108212386563	2.860748472683598E-5	Infinity
1573000	-264587.2805233559	-264012.8296034775	-574.4509198783499	-264012.8296034775	150872.91567035433	2199809.439879372	-574.4509198783499	2.2874593790223427E-5	Infinity
1574000	-264556.9802605376	-264012.8296034775	-544.1506570600999	-264012.8296034775	65236.80564926449	1165265.7796611208	-544.1506570600999	4.6761964275275136E-5	Infinity
1575000	-264603.381472604	-264012.8296034775	-590.5518691265037	-264012.8296034775	224903.19894798624	3059533.996942868	-590.5518691265037	1.7020102267495402E-5	Infinity
1576000	-264649.6721291741	-264012.8296034775	-636.8425256966332	-264012.8296034775	468968.2873698404	7728384.218012403	-636.8425256966332	7.84581844611951E-6	Infinity
1577000	-264687.53402618173	-264012.8296034775	-674.7044227042218	-264012.8296034775	1274372.1246792763	1.6799432654947802E7	-674.7044227042218	3.583282336509594E-6	Infinity
1578000	-264610.6818833633	-264012.8296034775	-597.8522798857721	-264012.8296034775	207129.80921166093	3563464.4085259917	-597.8522798857721	1.3597366103078655E-5	Infinity
1579000	-264562.5407727793	-264012.8296034775	-549.7111693018059	-264012.8296034775	83308.573348559	1314651.2736335502	-549.7111693018059	3.3651982024397144E-5	Infinity
1580000	-264550.67429943616	-264012.8296034775	-537.8446959586714	-264012.8296034775	83317.68416941608	1023265.6279477734	-537.8446959586714	4.154537665476803E-5	Infinity
1581000	-264531.52699312416	-264012.8296034775	-518.6973896466932	-264012.8296034775	57214.74037416062	689262.3702380357	-518.6973896466932	6.712280101580733E-5	Infinity
1582000	-264572.679790507	-264012.8296034775	-559.8501870295279	-264012.8296034775	168572.38232131442	1613855.971574235	-559.8501870295279	2.6165703556935463E-5	Infinity
1583000	-264554.56314615236	-264012.8296034775	-541.7335426748838	-264012.8296034775	83497.15281553628	1113647.6002392662	-541.7335426748838	4.6724392693782855E-5	Infinity
1584000	-264528.83661638276	-264012.8296034775	-516.0070129052408	-264012.8296034775	41122.07050752883	650807.6175005429	-516.0070129052408	7.561677199134429E-5	Infinity
1585000	-264581.77299935994	-264012.8296034775	-568.9433958824615	-264012.8296034775	142305.30303800374	1962100.3361682405	-568.9433958824615	2.340588509592577E-5	Infinity
1586000	-264612.29215519206	-264012.8296034775	-599.462551714584	-264012.8296034775	190194.33802195024	3652281.1780461636	-599.462551714584	1.5134588071119503E-5	Infinity
1587000	-264603.5165366576	-264012.8296034775	-590.6869331800962	-264012.8296034775	299704.182891601	3040871.8520518346	-590.6869331800962	1.8506783833330438E-5	Infinity
1588000	-264636.3944157753	-264012.8296034775	-623.5648122978229	-264012.8296034775	470529.6526327778	5876890.610955363	-623.5648122978229	1.038902822068652E-5	Infinity
1589000	-264640.25639634125	-264012.8296034775	-627.4267928637614	-264012.8296034775	527256.9316308459	6260115.521468307	-627.4267928637614	1.0312013186147333E-5	Infinity
1590000	-264584.66144164174	-264012.8296034775	-571.8318381642258	-264012.8296034775	130191.94953459568	2085488.778678916	-571.8318381642258	2.343120874911655E-5	Infinity
1591000	-264600.06943896745	-264012.8296034775	-587.2398354899325	-264012.8296034775	158693.3113372408	2859878.174853594	-587.2398354899325	1.8020605065059024E-5	Infinity
1592000	-264563.18256653624	-264012.8296034775	-550.3529630587659	-264012.8296034775	118568.88967670416	1330826.1514304474	-550.3529630587659	3.973204286963447E-5	Infinity
1593000	-264562.775113444	-264012.8296034775	-549.9455099665006	-264012.8296034775	101146.71909563102	1315988.0958576128	-549.9455099665006	4.115458149620756E-5	Infinity
1594000	-264572.2807792774	-264012.8296034775	-559.451175799883	-264012.8296034775	97260.2394561142	1594925.2088880343	-559.451175799883	2.5805024346559997E-5	Infinity
1595000	-264609.1209029347	-264012.8296034775	-596.2912994571914	-264012.8296034775	245067.3842967625	3438197.073895157	-596.2912994571914	1.540656810172485E-5	Infinity
1596000	-264554.98312260513	-264012.8296034775	-542.1535191276059	-264012.8296034775	58400.741805105885	1101222.349120855	-542.1535191276059	3.4881953249388625E-5	Infinity
1597000	-264535.51816731086	-264012.8296034775	-522.6885638333338	-264012.8296034775	65817.34180053185	748128.5310537218	-522.6885638333338	6.798170259020014E-5	Infinity
1598000	-264537.6521344569	-264012.8296034775	-524.8225309794171	-264012.8296034775	67796.39387070954	777980.8210255081	-524.8225309794171	5.3711879977169753E-5	Infinity
1599000	-264501.5015798535	-264012.8296034775	-488.6719763759836	-264012.8296034775	33846.40559298661	362679.3710847846	-488.6719763759836	1.2499362885063408E-4	Infinity
1600000	-264516.05967764516	-264012.8296034775	-503.23007416764835	-264012.8296034775	43285.449499151146	496076.52207861375	-503.23007416764835	9.093930200382008E-5	Infinity
1601000	-264488.47072531475	-264012.8296034775	-475.6411218372571	-264012.8296034775	24926.85541481222	272478.45353019424	-475.6411218372571	1.6456203644099986E-4	Infinity
1602000	-264518.9903850512	-264012.8296034775	-506.1607815736513	-264012.8296034775	38401.0480807224	528448.4569979043	-506.1607815736513	8.946217885813318E-5	Infinity
1603000	-264524.204244217	-264012.8296034775	-511.3746407395344	-264012.8296034775	51109.33100379765	558293.8310133538	-511.3746407395344	5.950854269214814E-5	Infinity
1604000	-264547.3119241357	-264012.8296034775	-534.4823206582405	-264012.8296034775	56629.82509386689	960504.766933533	-534.4823206582405	5.008717342251659E-5	Infinity
1605000	-264551.3618322618	-264012.8296034775	-538.5322287842605	-264012.8296034775	60832.724997691716	1039065.5495940578	-538.5322287842605	5.1285263041099056E-5	Infinity
1606000	-264568.0827999934	-264012.8296034775	-555.2531965158896	-264012.8296034775	98611.81148465963	1469363.4272989114	-555.2531965158896	3.690575553382706E-5	Infinity
1607000	-264568.59322551097	-264012.8296034775	-555.7636220334663	-264012.8296034775	96805.61654277891	1495581.4722712396	-555.7636220334663	3.286255970788982E-5	Infinity
1608000	-264518.89634063834	-264012.8296034775	-506.0667371608417	-264012.8296034775	26577.991013425486	524684.1686350807	-506.0667371608417	8.07495361304684E-5	Infinity
1609000	-264540.16756741976	-264012.8296034775	-527.3379639422868	-264012.8296034775	45743.93081083277	783047.3054195141	-527.3379639422868	4.3042222434869866E-5	Infinity
1610000	-264554.01750491076	-264012.8296034775	-541.1879014332774	-264012.8296034775	65556.73040043385	1102762.1990781315	-541.1879014332774	4.6209814562502245E-5	Infinity
1611000	-264513.84900239966	-264012.8296034775	-501.0193989221523	-264012.8296034775	39284.8657340239	472210.0604084892	-501.0193989221523	9.194797510581542E-5	Infinity
1612000	-264527.9382996367	-264012.8296034775	-515.1086961592018	-264012.8296034775	44564.78441147334	637307.3731940084	-515.1086961592018	7.970876483572953E-5	Infinity
1613000	-264537.2356190349	-264012.8296034775	-524.40601555741	-264012.8296034775	60456.896271003	777298.1937102006	-524.40601555741	5.956560873845403E-5	Infinity
1614000	-264558.6839806797	-264012.8296034775	-545.8543772022138	-264012.8296034775	70119.05742456377	1172813.008692582	-545.8543772022138	3.082662728504357E-5	Infinity
1615000	-264549.462109731	-264012.8296034775	-536.6325062534893	-264012.8296034775	61094.45769150838	1001537.1548484559	-536.6325062534893	5.162687779606705E-5	Infinity
1616000	-264547.6677999145	-264012.8296034775	-534.8381964369835	-264012.8296034775	61625.742878321566	957597.6954249449	-534.8381964369835	5.7423478626513025E-5	Infinity
1617000	-264524.20342141634	-264012.8296034775	-511.3738179388399	-264012.8296034775	32762.026363688638	580858.9336622813	-511.3738179388399	6.75056678121547E-5	Infinity
1618000	-264518.2643002686	-264012.8296034775	-505.43469679113184	-264012.8296034775	41680.8555135896	505705.4321403686	-505.43469679113184	1.1588603532836706E-4	Infinity
1619000	-264521.74575462687	-264012.8296034775	-508.91615114938463	-264012.8296034775	38491.14329281995	560104.0265071936	-508.91615114938463	8.66602920474368E-5	Infinity
1620000	-264582.37285500206	-264012.8296034775	-569.5432515245659	-264012.8296034775	139948.42473169114	1987762.3319731168	-569.5432515245659	2.341552053800304E-5	Infinity
1621000	-264563.54978085274	-264012.8296034775	-550.7201773752384	-264012.8296034775	111470.85811160482	1343492.4353628191	-550.7201773752384	3.8551687857135994E-5	Infinity
1622000	-264548.1305960739	-264012.8296034775	-535.3009925964133	-264012.8296034775	92199.17420261448	959675.5235979537	-535.3009925964133	5.97602940807829E-5	Infinity
1623000	-264583.4262025941	-264012.8296034775	-570.5965991166443	-264012.8296034775	152432.07127102412	2008283.8234546343	-570.5965991166443	2.8065608127206584E-5	Infinity
1624000	-264530.7161303416	-264012.8296034775	-517.886526864066	-264012.8296034775	42548.03825247575	672127.4685873693	-517.886526864066	6.185471444561437E-5	Infinity
1625000	-264535.3873506323	-264012.8296034775	-522.5577471548072	-264012.8296034775	79466.96062018859	747497.2004106814	-522.5577471548072	6.565769066028446E-5	Infinity
1626000	-264528.0648058585	-264012.8296034775	-515.2352023809767	-264012.8296034775	44106.4803336397	636137.3977288399	-515.2352023809767	8.343123227776917E-5	Infinity
1627000	-264539.8071175239	-264012.8296034775	-526.9775140463909	-264012.8296034775	87816.7460577469	818078.1252673237	-526.9775140463909	5.3693738004983516E-5	Infinity
1628000	-264550.9862187544	-264012.8296034775	-538.1566152768871	-264012.8296034775	81556.27714541325	1034192.3093609492	-538.1566152768871	4.293467043816602E-5	Infinity
1629000	-264590.173859576	-264012.8296034775	-577.3442560985028	-264012.8296034775	213803.412673098	2335975.7728693574	-577.3442560985028	2.02485786259969E-5	Infinity
1630000	-264585.66753341735	-264012.8296034775	-572.8379299398466	-264012.8296034775	173899.8705959107	2101075.210244392	-572.8379299398466	1.9513399081513385E-5	Infinity
1631000	-264586.4607689179	-264012.8296034775	-573.6311654404461	-264012.8296034775	136740.43441613953	2164075.5507389284	-573.6311654404461	2.2819941048321407E-5	Infinity
1632000	-264646.1328482291	-264012.8296034775	-633.3032447515736	-264012.8296034775	401897.3773453849	7228755.216267605	-633.3032447515736	8.180741707927042E-6	Infinity
1633000	-264678.0524480124	-264012.8296034775	-665.2228445349307	-264012.8296034775	1025509.3099688248	1.3831553468514293E7	-665.2228445349307	4.361904208159103E-6	Infinity
1634000	-264625.2605045327	-264012.8296034775	-612.4309010552176	-264012.8296034775	381516.82296551537	4806158.00046887	-612.4309010552176	1.0273564581208022E-5	Infinity
1635000	-264604.56645676936	-264012.8296034775	-591.7368532918811	-264012.8296034775	237523.93793154694	3127354.4699317263	-591.7368532918811	1.407154773553226E-5	Infinity
1636000	-264601.45079972455	-264012.8296034775	-588.6211962470591	-264012.8296034775	280272.8800310454	2947475.1928654537	-588.6211962470591	1.6607664303078463E-5	Infinity
1637000	-264571.5774700702	-264012.8296034775	-558.7478665927058	-264012.8296034775	90069.53644785247	1588402.9423942114	-558.7478665927058	2.8617834051898714E-5	Infinity
1638000	-264523.6179048577	-264012.8296034775	-510.788301380193	-264012.8296034775	44157.937791672	582759.2584340469	-510.788301380193	7.79083987843587E-5	Infinity
1639000	-264571.53090709145	-264012.8296034775	-558.7013036139266	-264012.8296034775	129181.55271990199	1581792.101859045	-558.7013036139266	3.3654095880625454E-5	Infinity
1640000	-264542.3845727089	-264012.8296034775	-529.5549692314177	-264012.8296034775	68870.81661140014	866212.4055635917	-529.5549692314177	5.608036349284783E-5	Infinity
1641000	-264558.5917426324	-264012.8296034775	-545.7621391548905	-264012.8296034775	110447.24857679552	1212369.0792597902	-545.7621391548905	3.6977565894653215E-5	Infinity
1642000	-264584.3050422057	-264012.8296034775	-571.4754387282569	-264012.8296034775	213681.4615252288	2013699.7980226576	-571.4754387282569	3.0126739562706834E-5	Infinity
1643000	-264536.9935330582	-264012.8296034775	-524.1639295807227	-264012.8296034775	50233.61289758458	750071.1033787596	-524.1639295807227	4.905500576482607E-5	Infinity
1644000	-264512.8591179265	-264012.8296034775	-500.02951444898855	-264012.8296034775	28853.99075667515	459866.92927665816	-500.02951444898855	8.939711650975841E-5	Infinity
1645000	-264495.3637935986	-264012.8296034775	-482.53419012110663	-264012.8296034775	26583.54280021715	315171.06709468813	-482.53419012110663	1.2927922339856453E-4	Infinity
1646000	-264530.92677792645	-264012.8296034775	-518.0971744489558	-264012.8296034775	48423.33021560223	679388.82259489	-518.0971744489558	7.415997089204269E-5	Infinity
1647000	-264490.38158779877	-264012.8296034775	-477.5519843212526	-264012.8296034775	21668.366394846027	284164.83711920626	-477.5519843212526	1.631767839184983E-4	Infinity
1648000	-264524.75821206224	-264012.8296034775	-511.9286085847306	-264012.8296034775	41251.49175236221	596411.3528065459	-511.9286085847306	7.454452150086385E-5	Infinity
1649000	-264540.4401316734	-264012.8296034775	-527.6105281959324	-264012.8296034775	57191.38348002547	826010.7222588372	-527.6105281959324	6.460805756874593E-5	Infinity
1650000	-264513.1326827922	-264012.8296034775	-500.3030793147144	-264012.8296034775	35232.931072132415	465935.04698063957	-500.3030793147144	1.0369741635122483E-4	Infinity
1651000	-264514.03484591393	-264012.8296034775	-501.20524243641825	-264012.8296034775	30021.881319816	473870.13725238293	-501.20524243641825	9.10714759939999E-5	Infinity
1652000	-264562.9141214353	-264012.8296034775	-550.0845179578192	-264012.8296034775	106003.56405218784	1328560.232689631	-550.0845179578192	3.486285288460187E-5	Infinity
1653000	-264572.5801501013	-264012.8296034775	-559.7505466237631	-264012.8296034775	138099.9707379954	1618996.6809559101	-559.7505466237631	2.742183004523231E-5	Infinity
1654000	-264579.1520122683	-264012.8296034775	-566.3224087908166	-264012.8296034775	184407.5954323003	1828083.329475573	-566.3224087908166	3.176469340180331E-5	Infinity
1655000	-264526.47701186547	-264012.8296034775	-513.647408387951	-264012.8296034775	39110.93252237601	618199.602606349	-513.647408387951	8.152204932843768E-5	Infinity
1656000	-264539.3616372951	-264012.8296034775	-526.5320338176105	-264012.8296034775	47398.59920038197	811155.6379257356	-526.5320338176105	6.279888325683919E-5	Infinity
1657000	-264530.0727708836	-264012.8296034775	-517.2431674061465	-264012.8296034775	56811.24956595131	652651.4178782164	-517.2431674061465	8.923489306934303E-5	Infinity
1658000	-264548.4204314322	-264012.8296034775	-535.590827954684	-264012.8296034775	56503.69658567669	975844.5203129399	-535.590827954684	4.338118952793667E-5	Infinity
1659000	-264550.1481868529	-264012.8296034775	-537.3185833754022	-264012.8296034775	65317.24646131286	1017689.0818851953	-537.3185833754022	4.960885305505213E-5	Infinity
1660000	-264539.9790715454	-264012.8296034775	-527.1494680679253	-264012.8296034775	51396.29247440043	793119.0308716609	-527.1494680679253	7.77608963056365E-5	Infinity
1661000	-264507.4390245826	-264012.8296034775	-494.6094211051452	-264012.8296034775	33198.191018146244	412242.09468426835	-494.6094211051452	1.0857630680207574E-4	Infinity
1662000	-264555.3692158383	-264012.8296034775	-542.5396123608184	-264012.8296034775	107930.22106418428	1135059.6038030433	-542.5396123608184	4.437698114468277E-5	Infinity
1663000	-264540.5582193633	-264012.8296034775	-527.7286158857805	-264012.8296034775	61399.39706225157	826218.8502032084	-527.7286158857805	6.567876841501389E-5	Infinity
1664000	-264526.17333658016	-264012.8296034775	-513.3437331026804	-264012.8296034775	44282.19506459818	613568.1162751303	-513.3437331026804	7.085201964608622E-5	Infinity
1665000	-264527.2818327093	-264012.8296034775	-514.4522292318151	-264012.8296034775	38670.01535214494	630209.2431028002	-514.4522292318151	7.598939995526215E-5	Infinity
1666000	-264548.8163607069	-264012.8296034775	-535.9867572293954	-264012.8296034775	66475.24188400971	972277.7236569787	-535.9867572293954	5.937184710913654E-5	Infinity
1667000	-264580.60901790555	-264012.8296034775	-567.7794144280244	-264012.8296034775	136515.29724113335	1904083.4650886077	-567.7794144280244	2.860600935933282E-5	Infinity
1668000	-264533.9219522461	-264012.8296034775	-521.0923487686246	-264012.8296034775	66342.94166203446	723989.9655484103	-521.0923487686246	6.930437123747284E-5	Infinity
1669000	-264570.957072239	-264012.8296034775	-558.1274687615296	-264012.8296034775	130299.01584776017	1569636.5949547028	-558.1274687615296	3.2020127205114574E-5	Infinity
1670000	-264594.00956982566	-264012.8296034775	-581.1799663481717	-264012.8296034775	204099.9667658445	2515308.827546168	-581.1799663481717	1.7371456438512102E-5	Infinity
1671000	-264578.6496815366	-264012.8296034775	-565.8200780591137	-264012.8296034775	150397.89704218923	1724090.1093104552	-565.8200780591137	3.9421931600075715E-5	Infinity
1672000	-264538.74074729916	-264012.8296034775	-525.9111438216806	-264012.8296034775	55205.957485060135	801752.5740101383	-525.9111438216806	6.204856272993248E-5	Infinity
1673000	-264533.32293058845	-264012.8296034775	-520.4933271109593	-264012.8296034775	51567.10516051987	705727.0796636648	-520.4933271109593	5.6517260490615834E-5	Infinity
1674000	-264560.7670428127	-264012.8296034775	-547.9374393352138	-264012.8296034775	89926.54547985368	1249550.7548002333	-547.9374393352138	4.605092898760768E-5	Infinity
1675000	-264605.4195605367	-264012.8296034775	-592.5899570592059	-264012.8296034775	216963.40202363103	3152211.204280487	-592.5899570592059	1.2957599545464044E-5	Infinity
1676000	-264647.3593218238	-264012.8296034775	-634.5297183462839	-264012.8296034775	448567.3786390706	7518612.676804562	-634.5297183462839	5.846740129016124E-6	Infinity
1677000	-264641.6477816592	-264012.8296034775	-628.8181781817312	-264012.8296034775	340304.94777604344	6711504.001175543	-628.8181781817312	7.74307710012848E-6	Infinity
1678000	-264674.84623555356	-264012.8296034775	-662.016632076063	-264012.8296034775	1340227.8128691167	1.3149396532544727E7	-662.016632076063	3.2510007538668747E-6	Infinity
1679000	-264685.4737256384	-264012.8296034775	-672.644122160887	-264012.8296034775	1085961.798117003	1.6359983806629261E7	-672.644122160887	2.640318545854396E-6	Infinity
1680000	-264696.34201405436	-264012.8296034775	-683.5124105768351	-264012.8296034775	1446825.2393088327	2.027609130015487E7	-683.5124105768351	2.0203634061749375E-6	Infinity
1681000	-264680.91637348256	-264012.8296034775	-668.0867700050859	-264012.8296034775	830399.8932828305	1.4719170058823813E7	-668.0867700050859	4.0328891230720135E-6	Infinity
1682000	-264654.0127536321	-264012.8296034775	-641.1831501546125	-264012.8296034775	539297.9676133454	8656730.239269245	-641.1831501546125	5.4504158031700065E-6	Infinity
1683000	-264631.35791926214	-264012.8296034775	-618.5283157846641	-264012.8296034775	429547.8040103626	5441730.371041031	-618.5283157846641	8.592264619848162E-6	Infinity
1684000	-264616.3418893183	-264012.8296034775	-603.5122858408107	-264012.8296034775	376424.706327775	3973937.1415040167	-603.5122858408107	1.084647217854568E-5	Infinity
1685000	-264650.0876190044	-264012.8296034775	-637.2580155269125	-264012.8296034775	512950.28940305044	7714160.076337104	-637.2580155269125	4.792584668809127E-6	Infinity
1686000	-264672.765146105	-264012.8296034775	-659.9355426275533	-264012.8296034775	1000213.6115785943	1.2620628838841429E7	-659.9355426275533	3.4294650070045174E-6	Infinity
1687000	-264674.9686999196	-264012.8296034775	-662.1390964420641	-264012.8296034775	803500.8861356853	1.3235905872427413E7	-662.1390964420641	4.062498449782472E-6	Infinity
1688000	-264684.5785201042	-264012.8296034775	-671.7489166266639	-264012.8296034775	862041.7481168424	1.5299281552438112E7	-671.7489166266639	2.2426449460419596E-6	Infinity
1689000	-264690.8484468259	-264012.8296034775	-678.0188433484275	-264012.8296034775	1284689.2552396888	1.8277976604708415E7	-678.0188433484275	2.992688100078103E-6	Infinity
1690000	-264678.3003880904	-264012.8296034775	-665.4707846129475	-264012.8296034775	950838.8174567844	1.384501854542016E7	-665.4707846129475	4.431372944118162E-6	Infinity
1691000	-264654.92112852825	-264012.8296034775	-642.0915250507471	-264012.8296034775	904990.2363281925	8822099.911609983	-642.0915250507471	5.410689449208937E-6	Infinity
